"","Sample_ID","collect_date","Escap_yr","sex","Exog_dist","Spot_no","Distance_um","Sr8786_norm","SE2","SrV","respot","Spot_size_um","Readage","fork_length"
"14464","WR16.80060","2016-03-08",2016,"Female",230,1,18.124,0.708172070449417,0.000168643,2.873137215,"n",40,NA,640
"14465","WR16.80060","2016-03-08",2016,"Female",230,2,58.45,0.707933571252648,0.000131285,2.852878073,"n",40,NA,640
"14466","WR16.80060","2016-03-08",2016,"Female",230,3,103.76,0.707853508553482,0.000127101,3.002384453,"n",40,NA,640
"14467","WR16.80060","2016-03-08",2016,"Female",230,4,140.914,0.707153669314112,0.000161003,2.959965993,"n",40,NA,640
"14468","WR16.80060","2016-03-08",2016,"Female",230,5,181.693,0.706489234956929,0.000121881,2.580092799,"n",40,NA,640
"14469","WR16.80060","2016-03-08",2016,"Female",230,6,217.941,0.705633550601994,0.000130665,2.342805423,"n",40,NA,640
"14470","WR16.80060","2016-03-08",2016,"Female",230,7,260.533,0.70518347156513,0.000196081,2.643019757,"n",40,NA,640
"14471","WR16.80060","2016-03-08",2016,"Female",230,8,297.234,0.705261981436139,0.000143233,2.498846071,"n",40,NA,640
"14472","WR16.80060","2016-03-08",2016,"Female",230,9,338.466,0.705088901128675,0.000110718,2.532896357,"n",40,NA,640
"14473","WR16.80060","2016-03-08",2016,"Female",230,10,377.886,0.70503712751669,0.000167744,2.395369788,"n",40,NA,640
"14474","WR16.80060","2016-03-08",2016,"Female",230,11,421.836,0.705218377181048,0.000136681,2.110767631,"n",40,NA,640
"14475","WR16.80060","2016-03-08",2016,"Female",230,12,457.178,0.705035061414794,0.000175724,2.038441975,"n",40,NA,640
"14476","WR16.80060","2016-03-08",2016,"Female",230,13,496.145,0.705166837693927,0.000149818,2.133867966,"n",40,NA,640
"14477","WR16.80060","2016-03-08",2016,"Female",230,14,534.658,0.705078254450572,9.53e-05,2.330271176,"n",40,NA,640
"14478","WR16.80060","2016-03-08",2016,"Female",230,15,577.703,0.704990825822998,0.000195914,2.351530596,"n",40,NA,640
"14479","WR16.80060","2016-03-08",2016,"Female",230,16,618.935,0.705343125712132,0.000198664,2.697006205,"n",40,NA,640
"14480","WR16.80060","2016-03-08",2016,"Female",230,17,659.714,0.706204963348745,0.000100632,3.395577872,"n",40,NA,640
"14481","WR16.80060","2016-03-08",2016,"Female",230,18,701.852,0.708440533626623,0.000118184,4.236667396,"n",40,NA,640
"14482","WR16.80060","2016-03-08",2016,"Female",230,19,739.007,0.70908036186083,9.68e-05,4.839374792,"n",40,NA,640
"14483","WR16.80060","2016-03-08",2016,"Female",230,20,776.614,0.70918,9.44e-05,5.042044115,"n",40,NA,640
"14484","WR16.80061","2016-03-08",2016,"Female",200,1,13.593,0.708068319316137,0.000109886,2.710793243,"n",40,NA,700
"14485","WR16.80061","2016-03-08",2016,"Female",200,2,33.076,0.707927669857688,0.000149196,2.927335237,"n",40,NA,700
"14486","WR16.80061","2016-03-08",2016,"Female",200,3,52.56,0.706893178926614,0.000162776,2.601750851,"n",40,NA,700
"14487","WR16.80061","2016-03-08",2016,"Female",200,4,107.838,0.706163076718492,0.000158563,2.362739944,"n",40,NA,700
"14488","WR16.80061","2016-03-08",2016,"Female",200,5,184.865,0.705281291799711,0.000133934,2.769640558,"n",40,NA,700
"14489","WR16.80061","2016-03-08",2016,"Female",200,6,219.301,0.7050176941005,0.000158432,3.08300382,"n",40,NA,700
"14490","WR16.80061","2016-03-08",2016,"Female",200,7,265.97,0.705021312166977,0.000136648,2.988218779,"n",40,NA,700
"14491","WR16.80061","2016-03-08",2016,"Female",200,8,326.685,0.705110016313799,0.000158135,2.5857684,"n",40,NA,700
"14492","WR16.80061","2016-03-08",2016,"Female",200,9,359.762,0.704871443991178,0.000130027,2.390246072,"n",40,NA,700
"14493","WR16.80061","2016-03-08",2016,"Female",200,10,405.525,0.704984556332666,0.000115714,2.311766498,"n",40,NA,700
"14494","WR16.80061","2016-03-08",2016,"Female",200,11,448.116,0.704978606578891,0.000119651,2.278644873,"n",40,NA,700
"14495","WR16.80061","2016-03-08",2016,"Female",200,12,470.318,0.704828861439358,0.000160869,2.406296325,"n",40,NA,700
"14496","WR16.80061","2016-03-08",2016,"Female",200,13,508.832,0.704805021412168,0.000155979,2.598406805,"n",40,NA,700
"14497","WR16.80061","2016-03-08",2016,"Female",200,14,553.235,0.705120480398239,0.000134428,2.60981667,"n",40,NA,700
"14498","WR16.80061","2016-03-08",2016,"Female",200,15,595.827,0.706113582129251,0.000138044,2.426895434,"n",40,NA,700
"14499","WR16.80061","2016-03-08",2016,"Female",200,23,623.285,0.70657239337046,0.00019833,1.844870349,"y",40,NA,700
"14500","WR16.80061","2016-03-08",2016,"Female",200,16,648.386,0.706672231799272,0.000161423,2.277007417,"n",40,NA,700
"14501","WR16.80061","2016-03-08",2016,"Female",200,24,664.645,0.706933153709756,0.00018905,1.911020412,"y",40,NA,700
"14502","WR16.80061","2016-03-08",2016,"Female",200,17,680.557,0.706554218013012,0.000146408,2.444294912,"n",40,NA,700
"14503","WR16.80061","2016-03-08",2016,"Female",200,25,707.515,0.706810397525606,0.000192082,2.361154535,"y",40,NA,700
"14504","WR16.80061","2016-03-08",2016,"Female",200,18,728.585,0.707450171108067,0.000218026,3.695000695,"n",40,NA,700
"14505","WR16.80061","2016-03-08",2016,"Female",200,26,745.278,0.708285884446587,0.000155376,4.327661447,"y",40,NA,700
"14506","WR16.80061","2016-03-08",2016,"Female",200,19,762.115,0.70878869165624,8.53e-05,4.903226188,"n",40,NA,700
"14507","WR16.80061","2016-03-08",2016,"Female",200,20,781.598,0.709097866790056,5.62e-05,5.405970504,"n",40,NA,700
"14508","WR16.80061","2016-03-08",2016,"Female",200,21,827.361,0.709117898694748,7.63e-05,5.607184489,"n",40,NA,700
"14509","WR16.80061","2016-03-08",2016,"Female",200,22,859.984,0.70918,5.53e-05,5.63583964,"n",40,NA,700
"14510","WR15-80238","2015-03-17",2015,"Female",200,1,54.102,0.708158760939614,0.00014969,1.701429532,"n",40,NA,720
"14511","WR15-80238","2015-03-17",2015,"Female",200,2,88.93,0.707797661017952,0.000163411,1.597709659,"n",40,NA,720
"14512","WR15-80238","2015-03-17",2015,"Female",200,3,126.801,0.707389872538559,0.000153047,1.729825275,"n",40,NA,720
"14513","WR15-80238","2015-03-17",2015,"Female",200,4,163.657,0.706470707373974,0.000169328,1.479293744,"n",40,NA,720
"14514","WR15-80238","2015-03-17",2015,"Female",200,5,204.572,0.705740379866816,0.000123348,1.432789593,"n",40,NA,720
"14515","WR15-80238","2015-03-17",2015,"Female",200,6,243.119,0.704981918600325,0.000119266,1.75107326,"n",40,NA,720
"14516","WR15-80238","2015-03-17",2015,"Female",200,7,286.4,0.705051529850617,0.000110193,1.636136773,"n",40,NA,720
"14517","WR15-80238","2015-03-17",2015,"Female",200,8,326.977,0.704769686153694,0.000221254,1.569758411,"n",40,NA,720
"14518","WR15-80238","2015-03-17",2015,"Female",200,9,366.877,0.706027170576454,0.000139378,1.379822498,"n",40,NA,720
"14519","WR15-80238","2015-03-17",2015,"Female",200,10,408.129,0.706576546040471,0.000141247,1.422942501,"n",40,NA,720
"14520","WR15-80238","2015-03-17",2015,"Female",200,11,446,0.70686812072945,0.000136456,1.358061034,"n",40,NA,720
"14521","WR15-80238","2015-03-17",2015,"Female",200,12,489.282,0.706948761237569,0.000133272,1.372016363,"n",40,NA,720
"14522","WR15-80238","2015-03-17",2015,"Female",200,13,531.548,0.70707426893056,0.000181702,1.231290016,"n",40,NA,720
"14523","WR15-80238","2015-03-17",2015,"Female",200,14,571.448,0.706839979968685,0.000177958,1.470878286,"n",40,NA,720
"14524","WR15-80238","2015-03-17",2015,"Female",200,21,589.772,0.707032072292382,0.00014272,2.247376742,"y",40,NA,720
"14525","WR15-80238","2015-03-17",2015,"Female",200,15,607.967,0.706975298670112,0.000138419,1.389344603,"n",40,NA,720
"14526","WR15-80238","2015-03-17",2015,"Female",200,22,633.37,0.707037422387613,0.000122416,2.896100314,"y",40,NA,720
"14527","WR15-80238","2015-03-17",2015,"Female",200,16,655.644,0.707999627362984,9.34e-05,2.450493641,"n",40,NA,720
"14528","WR15-80238","2015-03-17",2015,"Female",200,17,697.235,0.708861457790433,0.000116504,2.481984804,"n",40,NA,720
"14529","WR15-80238","2015-03-17",2015,"Female",200,18,739.163,0.708961367243145,7.06e-05,3.109040454,"n",40,NA,720
"14530","WR15-80238","2015-03-17",2015,"Female",200,19,776.358,0.70916024795651,0.000103251,3.117139388,"n",40,NA,720
"14531","WR15-80238","2015-03-17",2015,"Female",200,20,816.596,0.70918,0.000126637,3.188977394,"n",40,NA,720
"14532","WR15-80240","2015-03-17",2015,"Female",230,1,4.058,0.707712670026765,0.000231762,1.901908692,"n",40,NA,730
"14533","WR15-80240","2015-03-17",2015,"Female",230,2,27.389,0.708332181410667,0.00019408,1.640927034,"n",40,NA,730
"14534","WR15-80240","2015-03-17",2015,"Female",230,3,63.569,0.707952625232418,0.000247241,1.563607948,"n",40,NA,730
"14535","WR15-80240","2015-03-17",2015,"Female",230,4,99.074,0.707846333979843,0.000250082,1.751321321,"n",40,NA,730
"14536","WR15-80240","2015-03-17",2015,"Female",230,5,143.369,0.706603461550967,0.000181176,1.715098648,"n",40,NA,730
"14537","WR15-80240","2015-03-17",2015,"Female",230,6,192.061,0.706356748184787,0.000206508,1.515855837,"n",40,NA,730
"14538","WR15-80240","2015-03-17",2015,"Female",230,7,231.623,0.705224663780683,0.000250631,1.37084448,"n",40,NA,730
"14539","WR15-80240","2015-03-17",2015,"Female",230,8,271.184,0.705244117121254,0.000219924,1.429694158,"n",40,NA,730
"14540","WR15-80240","2015-03-17",2015,"Female",230,9,312.775,0.704979515683295,0.000342863,1.298732073,"n",40,NA,730
"14541","WR15-80240","2015-03-17",2015,"Female",230,10,354.028,0.705178207803157,0.000275018,1.161392707,"n",40,NA,730
"14542","WR15-80240","2015-03-17",2015,"Female",230,11,396.633,0.705363789671697,0.000320101,1.044628481,"n",40,NA,730
"14543","WR15-80240","2015-03-17",2015,"Female",230,12,439.238,0.704785527371181,0.000228738,1.056627521,"n",40,NA,730
"14544","WR15-80240","2015-03-17",2015,"Female",230,13,476.432,0.704767654301977,0.000197342,1.121900226,"n",40,NA,730
"14545","WR15-80240","2015-03-17",2015,"Female",230,14,519.037,0.704888790103692,0.000326883,1.126817374,"n",40,NA,730
"14546","WR15-80240","2015-03-17",2015,"Female",230,15,556.909,0.705088708434122,0.000303947,1.163181581,"n",40,NA,730
"14547","WR15-80240","2015-03-17",2015,"Female",230,21,581.107,0.705140663355939,0.000406343,1.010577314,"y",40,NA,730
"14548","WR15-80240","2015-03-17",2015,"Female",230,16,596.809,0.705531997556737,0.000275354,1.60068215,"n",40,NA,730
"14549","WR15-80240","2015-03-17",2015,"Female",230,22,621.771,0.707614032088434,0.000330474,1.842465028,"y",40,NA,730
"14550","WR15-80240","2015-03-17",2015,"Female",230,17,631.298,0.708516293026731,0.000197588,2.315969321,"n",40,NA,730
"14551","WR15-80240","2015-03-17",2015,"Female",230,18,678.637,0.708699497487017,0.000133713,2.529135283,"n",40,NA,730
"14552","WR15-80240","2015-03-17",2015,"Female",230,19,719.213,0.70904230935545,0.000146411,2.835060599,"n",40,NA,730
"14553","WR15-80240","2015-03-17",2015,"Female",230,20,759.79,0.70918,0.000141998,2.850257539,"n",40,NA,730
"14554","WR16.7105","2016-08-01",2016,"Female",230,1,5.89,0.708647268124945,7.85e-05,3.537010826,"n",40,4,875
"14555","WR16.7105","2016-08-01",2016,"Female",230,2,46.669,0.708230535763151,0.000133731,2.919854049,"n",40,4,875
"14556","WR16.7105","2016-08-01",2016,"Female",230,3,87.901,0.708044466295262,0.000137357,2.964345518,"n",40,4,875
"14557","WR16.7105","2016-08-01",2016,"Female",230,4,126.868,0.707858749862412,8.01e-05,3.355442488,"n",40,4,875
"14558","WR16.7105","2016-08-01",2016,"Female",230,5,161.304,0.70712767330112,9.16e-05,3.062658568,"n",40,4,875
"14559","WR16.7105","2016-08-01",2016,"Female",230,6,201.63,0.706368573958493,0.000168165,2.54948949,"n",40,4,875
"14560","WR16.7105","2016-08-01",2016,"Female",230,7,240.596,0.705467551529622,0.00014757,2.186016881,"n",40,4,875
"14561","WR16.7105","2016-08-01",2016,"Female",230,8,269.595,0.704963755526529,0.000140035,1.984947693,"n",40,4,875
"14562","WR16.7105","2016-08-01",2016,"Female",230,9,309.014,0.704879098124057,0.00015771,1.812686226,"n",40,4,875
"14563","WR16.7105","2016-08-01",2016,"Female",230,10,357.043,0.704564141863811,0.000174528,1.81396597,"n",40,4,875
"14564","WR16.7105","2016-08-01",2016,"Female",230,11,397.822,0.704822892545504,0.000235823,1.816229535,"n",40,4,875
"14565","WR16.7105","2016-08-01",2016,"Female",230,12,428.633,0.704880877300645,0.000144745,1.718055861,"n",40,4,875
"14566","WR16.7105","2016-08-01",2016,"Female",230,13,463.975,0.705012692383642,0.000147662,1.673749716,"n",40,4,875
"14567","WR16.7105","2016-08-01",2016,"Female",230,14,495.692,0.704940247193265,0.000171946,1.640768504,"n",40,4,875
"14568","WR16.7105","2016-08-01",2016,"Female",230,15,532.393,0.704963147466178,0.000195608,1.57594076,"n",40,4,875
"14569","WR16.7105","2016-08-01",2016,"Female",230,16,573.172,0.704782262512865,0.000220741,1.530132414,"n",40,4,875
"14570","WR16.7105","2016-08-01",2016,"Female",230,17,616.669,0.704840854328259,0.000221642,1.456022882,"n",40,4,875
"14571","WR16.7105","2016-08-01",2016,"Female",230,18,683.275,0.705166662665602,0.000100399,1.499379108,"n",40,4,875
"14572","WR16.7105","2016-08-01",2016,"Female",230,19,711.821,0.705260219951411,0.000246941,1.470832651,"n",40,4,875
"14573","WR16.7105","2016-08-01",2016,"Female",230,20,741.725,0.705235141462305,0.000177538,1.388474932,"n",40,4,875
"14574","WR16.7105","2016-08-01",2016,"Female",230,21,769.364,0.705204558426857,0.000227,1.536046724,"n",40,4,875
"14575","WR16.7105","2016-08-01",2016,"Female",230,22,807.878,0.705675993218013,0.000186973,1.850932288,"n",40,4,875
"14576","WR16.7105","2016-08-01",2016,"Female",230,23,837.329,0.708030508909954,0.00014485,3.904170696,"n",40,4,875
"14577","WR16.7105","2016-08-01",2016,"Female",230,24,889.436,0.708726395978595,0.000131582,4.544700094,"n",40,4,875
"14578","WR16.7105","2016-08-01",2016,"Female",230,25,933.387,0.708962857448024,0.000133166,4.677340742,"n",40,4,875
"14579","WR16.7105","2016-08-01",2016,"Female",230,26,975.525,0.709061310219724,6.53e-05,4.929940701,"n",40,4,875
"14580","WR16.7105","2016-08-01",2016,"Female",230,27,1004.976,0.70918,9.86e-05,4.940311479,"n",40,4,875
"14581","WR16.5010","2016-05-27",2016,"Female",230,1,2.719,0.707156173658095,0.000185464,2.106744915,"n",40,2,635
"14582","WR16.5010","2016-05-27",2016,"Female",230,2,38.514,0.707377866402349,0.000139125,2.110962308,"n",40,2,635
"14583","WR16.5010","2016-05-27",2016,"Female",230,3,78.839,0.707302246055229,0.000134641,2.438142498,"n",40,2,635
"14584","WR16.5010","2016-05-27",2016,"Female",230,4,119.165,0.70649169846,0.000110613,2.525726902,"n",40,2,635
"14585","WR16.5010","2016-05-27",2016,"Female",230,5,157.226,0.705850156580253,0.000104601,2.622145111,"n",40,2,635
"14586","WR16.5010","2016-05-27",2016,"Female",230,6,196.646,0.705654998361366,0.000120339,2.38026027,"n",40,2,635
"14587","WR16.5010","2016-05-27",2016,"Female",230,7,237.425,0.704962901575413,0.000143587,2.678924013,"n",40,2,635
"14588","WR16.5010","2016-05-27",2016,"Female",230,8,275.938,0.704694242131227,0.000135326,3.109809293,"n",40,2,635
"14589","WR16.5010","2016-05-27",2016,"Female",230,9,315.811,0.704684072546617,0.00011056,2.670308246,"n",40,2,635
"14590","WR16.5010","2016-05-27",2016,"Female",230,10,357.496,0.704736247545955,0.000148149,2.209445894,"n",40,2,635
"14591","WR16.5010","2016-05-27",2016,"Female",230,11,396.01,0.704514904821822,0.000138201,1.970162914,"n",40,2,635
"14592","WR16.5010","2016-05-27",2016,"Female",230,12,433.617,0.704571743089233,0.000149526,1.978283294,"n",40,2,635
"14593","WR16.5010","2016-05-27",2016,"Female",230,13,474.849,0.704848500998969,0.000139047,2.084561119,"n",40,2,635
"14594","WR16.5010","2016-05-27",2016,"Female",230,14,516.987,0.704641455096705,0.000139552,2.229388306,"n",40,2,635
"14595","WR16.5010","2016-05-27",2016,"Female",230,15,554.595,0.704828367841592,0.000155566,2.437530648,"n",40,2,635
"14596","WR16.5010","2016-05-27",2016,"Female",230,21,581.328,0.705057857034033,0.000116168,2.433608004,"y",40,2,635
"14597","WR16.5010","2016-05-27",2016,"Female",230,16,597.186,0.706294392117626,9.33e-05,3.700459363,"n",40,2,635
"14598","WR16.5010","2016-05-27",2016,"Female",230,17,634.34,0.708487126169378,8.54e-05,4.576702907,"n",40,2,635
"14599","WR16.5010","2016-05-27",2016,"Female",230,18,674.666,0.708874724450896,7e-05,4.853359344,"n",40,2,635
"14600","WR16.5010","2016-05-27",2016,"Female",230,19,715.445,0.708936133981091,0.000133792,4.693994838,"n",40,2,635
"14601","WR16.5010","2016-05-27",2016,"Female",230,20,755.771,0.709047799400302,0.000137663,4.794530601,"n",40,2,635
"14602","WR16.5010","2016-05-27",2016,"Female",230,22,787.406,0.709134736397972,8.09e-05,4.043386749,"n",40,2,635
"14603","WR16.5010","2016-05-27",2016,"Female",230,23,830.071,0.70918,0.000147672,4.470599363,"n",40,2,635
"14604","WR16.5065","2016-07-06",2016,"Female",230,1,7.25,0.708375742720274,0.000153507,3.09345534,"n",40,3,653
"14605","WR16.5065","2016-07-06",2016,"Female",230,2,40.326,0.708329582891896,0.000197745,3.083188773,"n",40,3,653
"14606","WR16.5065","2016-07-06",2016,"Female",230,3,82.917,0.707926385186528,0.000113355,3.126657095,"n",40,3,653
"14607","WR16.5065","2016-07-06",2016,"Female",230,4,133.665,0.706957702831889,8.78e-05,3.013176207,"n",40,3,653
"14608","WR16.5065","2016-07-06",2016,"Female",230,5,169.913,0.706509722382521,0.000165953,2.795336144,"n",40,3,653
"14609","WR16.5065","2016-07-06",2016,"Female",230,6,211.598,0.706059049768195,0.000179588,2.45996898,"n",40,3,653
"14610","WR16.5065","2016-07-06",2016,"Female",230,7,244.674,0.70495512012647,0.000161653,2.594143674,"n",40,3,653
"14611","WR16.5065","2016-07-06",2016,"Female",230,8,276.391,0.704813785466389,0.000149226,2.411632345,"n",40,3,653
"14612","WR16.5065","2016-07-06",2016,"Female",230,9,305.843,0.704962842599654,0.00013724,2.474903734,"n",40,3,653
"14613","WR16.5065","2016-07-06",2016,"Female",230,10,342.544,0.704745819301858,0.000124383,2.360264005,"n",40,3,653
"14614","WR16.5065","2016-07-06",2016,"Female",230,11,385.135,0.70464533214465,0.00014411,2.315414471,"n",40,3,653
"14615","WR16.5065","2016-07-06",2016,"Female",230,12,409.603,0.704855742037218,0.000176781,2.370371181,"n",40,3,653
"14616","WR16.5065","2016-07-06",2016,"Female",230,13,449.022,0.704598827295131,0.000113665,2.457945805,"n",40,3,653
"14617","WR16.5065","2016-07-06",2016,"Female",230,21,486.2,0.705106237385966,0.000177031,2.007740726,"y",40,3,653
"14618","WR16.5065","2016-07-06",2016,"Female",230,14,491.614,0.705305532597498,0.000134783,2.736265033,"n",40,3,653
"14619","WR16.5065","2016-07-06",2016,"Female",230,22,513.837,0.705751852945145,0.000166989,2.340967037,"y",40,3,653
"14620","WR16.5065","2016-07-06",2016,"Female",230,15,528.768,0.70582780059873,0.000143238,2.854825494,"n",40,3,653
"14621","WR16.5065","2016-07-06",2016,"Female",230,23,542.862,0.708061636473859,0.000369253,3.630779768,"y",40,3,653
"14622","WR16.5065","2016-07-06",2016,"Female",230,16,549.611,0.708006784112858,0.00025184,4.38468551,"n",40,3,653
"14623","WR16.5065","2016-07-06",2016,"Female",230,24,567.337,0.708754787945734,0.000135901,4.088637847,"y",40,3,653
"14624","WR16.5065","2016-07-06",2016,"Female",230,17,588.577,0.708836206934567,7.39e-05,5.05328648,"n",40,3,653
"14625","WR16.5065","2016-07-06",2016,"Female",230,18,619.841,0.70891097851609,8.53e-05,5.128360844,"n",40,3,653
"14626","WR16.5065","2016-07-06",2016,"Female",230,19,645.765,0.70907057029485,0.000113796,4.793346989,"n",40,3,653
