Year,Sample Number,Age,Readage,Recovery Date,Fork Length (mm),Sex,CWT Code
2010,5154,4,3,40353,852,F,053386
2010,5155,0,3,40354,690,F,
2010,5156,0,3,40354,835,M,
2010,5159,0,0,40360,803,F,
2010,5160,0,3,40360,695,F,
2010,5161,0,0,40360,749,F,
2010,5162,0,3,40360,800,F,
2010,5163,0,3,40353,860,M,200000
2010,5164,0,3,40354,760,F,
2010,5166,3,3,40360,725,F,054554
2010,5168,0,3,40361,865,M,
2010,5169,3,0,40361,880,M,054610
2010,5171,0,0,40362,790,F,
2010,5172,0,3,40353,728,F,
2010,5173,0,3,40353,625,F,
2010,5175,0,0,40362,855,M,
2010,5179,0,3,40363,685,F,
2010,5182,3,3,40363,861,M,054610
2010,5183,0,2,40363,435,M,
2010,5184,0,3,40363,736,F,
2010,5187,0,3,40363,783,F,
2010,5188,3,3,40363,757,M,054609
2010,5189,0,3,40363,707,F,
2010,5191,0,3,40363,771,F,
2010,5192,4,4,40363,780,F,052491
2010,5193,3,3,40363,760,F,054605
2010,5195,0,3,40363,708,F,
2010,5196,0,3,40363,719,F,
2010,5197,0,3,40363,764,F,
2010,5198,0,3,40363,706,F,
2010,5199,0,3,40363,720,F,
2010,5200,0,4,40363,796,F,
2010,5201,0,3,40363,770,F,
2010,5203,0,0,40364,930,M,
2010,5204,0,4,40364,970,M,
2010,5205,0,2,40365,558,M,
2010,5207,0,3,40365,735,F,
2010,5208,0,3,40365,820,F,
2010,5210,0,3,40366,705,F,
2010,5212,0,3,40366,695,F,
2010,5213,3,3,40366,640,F,054608
2010,5214,3,3,40366,865,M,054610
2010,5215,0,3,40366,746,F,
2010,5216,0,3,40366,705,F,
2010,5219,0,3,40366,700,F,
2010,5220,3,3,40366,660,F,054554
2010,5221,0,0,40366,630,F,
2010,5224,0,3,40368,752,F,
2010,5225,0,3,40368,650,F,
2010,5226,0,0,40368,760,F,
2010,5227,0,3,40369,738,F,100000
2010,5228,0,3,40369,700,F,
2010,5229,0,3,40369,670,F,
2010,5230,3,3,40369,630,F,054608
2010,5231,0,3,40369,755,F,
2010,5232,0,3,40369,745,F,
2010,5235,0,0,40369,740,F,
2010,5236,0,3,40369,715,F,
2010,5237,0,3,40369,695,F,
2010,5238,4,3,40369,805,F,051697
2010,5239,3,0,40369,698,F,054607
2010,5240,0,0,40369,842,M,
2010,5242,0,0,40369,705,F,
2010,5243,3,3,40369,820,M,054610
2010,5244,0,0,40371,645,F,
2010,5245,0,4,40371,870,F,
2010,5246,0,3,40372,695,F,
2010,5248,0,3,40372,648,F,
2010,5249,0,3,40372,683,F,
2010,5250,0,0,40372,890,F,
2010,5253,0,3,40372,725,F,
2010,5255,0,3,40372,810,F,
2010,5258,0,2,40374,505,M,
2010,5259,0,3,40374,699,F,100000
2010,5260,0,0,40374,875,M,
2010,5261,0,3,40375,795,F,100000
2010,5262,0,3,40375,730,F,100000
2010,5263,0,3,40375,712,F,100000
2010,5264,0,0,40375,703,F,
2010,5266,0,3,40375,690,F,
2010,5267,0,3,40375,730,F,
2010,5269,0,3,40375,749,F,
2010,5270,3,3,40375,825,M,054609
2010,5272,0,3,40377,650,F,
2010,5273,0,3,40377,804,M,
2010,5274,0,3,40378,695,F,
2010,5276,0,0,40378,810,F,
2010,5277,3,3,40378,649,F,054553
2010,5279,0,3,40378,762,F,
2010,5280,3,3,40378,690,F,054610
2010,5282,0,3,40378,741,F,
2010,5283,0,4,40378,859,F,
2010,5284,0,3,40378,680,F,
2010,5285,0,4,40378,851,F,
2010,5286,0,3,40378,634,F,
2010,5288,0,0,40379,545,M,
2010,5290,0,3,40380,795,F,
2010,5291,0,3,40381,695,F,
2010,5292,0,3,40381,710,F,
2010,5293,0,3,40381,748,F,
2010,5295,0,3,40381,650,F,
2010,5296,0,3,40381,690,F,
2010,5297,0,3,40381,785,F,
2010,5298,0,3,40381,748,F,
2010,5300,0,0,40381,805,F,
2010,5301,0,3,40381,730,F,
2010,5303,0,3,40383,749,F,
2010,5305,0,3,40384,612,F,
2010,5307,0,3,40384,745,F,100000
2010,5308,0,4,40385,989,M,
2010,5309,0,3,40386,810,F,
2010,5310,0,3,40386,828,M,
2010,5311,0,4,40386,930,F,
2010,5312,0,3,40387,695,F,
2010,5313,0,3,40387,749,F,
2010,5315,0,3,40387,800,F,
2010,5316,0,3,40387,700,F,
2010,5319,0,3,40390,670,F,
2010,5320,4,4,40390,845,F,052493
2010,5321,0,3,40390,770,F,
2010,5322,0,3,40390,785,F,
2010,5323,0,3,40390,785,F,
2010,5324,0,3,40390,770,F,
2010,5325,0,4,40390,890,F,
2010,5326,0,3,40390,730,F,
2010,5329,0,3,40393,695,F,
2010,5330,0,3,40393,750,F,
2010,5331,0,3,40393,745,F,
2010,5333,0,3,40393,750,F,
2010,5336,3,0,40394,860,M,054604
2010,5337,0,0,40395,705,F,
2010,5338,0,4,40396,970,F,
2010,5339,0,3,40396,640,F,
2010,5340,0,3,40399,730,F,
2010,5341,0,3,40405,655,F,
2010,5342,0,4,40405,837,F,
2010,5344,3,3,40408,740,F,054604
2010,5346,0,3,40410,640,F,
2010,5355,0,3,40398,720,F,
2010,5356,0,4,40398,920,M,
2010,7001,0,4,40302,970,M,
2010,7003,0,4,40302,890,M,
2010,7004,0,0,40303,990,M,
2010,7005,0,4,40303,760,M,
2010,7006,0,4,40305,865,F,
2010,7007,3,3,40306,780,F,054610
2010,7008,0,4,40308,1080,M,
2010,7009,0,3,40308,870,M,
2010,7010,0,3,40309,680,F,200000
2010,7011,0,4,40305,940,M,
2010,7012,0,3,40309,920,M,
2010,7013,0,4,40311,990,M,
2010,7014,0,4,40311,870,F,
2010,7015,0,4,40312,886,F,
2010,7016,0,3,40312,665,F,
2010,7017,0,4,40312,790,F,
2010,7018,0,3,40313,850,M,
2010,7019,0,4,40315,950,M,
2010,7020,0,4,40315,1054,M,
2010,7021,0,4,40317,995,M,
2010,7022,0,4,40317,1055,M,
2010,7023,0,3,40317,870,M,
2010,7024,0,4,40320,1024,M,
2010,7026,4,4,40320,900,M,052490
2010,7027,0,4,40321,800,F,
2010,7028,4,4,40321,880,F,052492
2010,7029,0,4,40321,1000,M,
2010,7030,0,4,40321,810,F,
2010,7031,0,4,40323,1022,M,
2010,7032,0,4,40323,1076,M,
2010,7033,3,3,40324,653,F,054604
2010,7034,0,4,40324,1036,M,
2010,7035,0,4,40329,960,M,
2010,7036,0,4,40330,847,F,
2010,7037,0,3,40330,752,F,
2010,7038,0,4,40330,891,F,
2010,7039,0,4,40330,873,F,
2010,7040,0,3,40330,818,F,
2010,7041,0,3,40330,830,F,
2010,7042,0,0,40330,820,F,
2010,7044,0,4,40333,980,M,
2010,7045,0,4,40333,822,F,
2010,7046,0,3,40333,679,F,
2010,7047,0,0,40335,970,M,
2010,7048,0,4,40335,970,M,
2010,7050,0,4,40336,830,F,
2010,7051,4,3,40336,790,F,053468
2010,7052,0,3,40336,749,F,
2010,7053,0,3,40336,752,F,
2010,7054,0,4,40337,904,M,
2010,7055,0,4,40337,919,M,
2010,7056,0,3,40338,765,F,
2010,7057,0,3,40339,695,F,
2010,7059,0,3,40339,735,F,
2010,7060,0,3,40339,830,F,
2010,7061,0,3,40340,802,M,
2010,7062,0,4,40340,1010,M,
2010,7063,0,3,40341,700,F,
2010,7064,0,4,40341,920,F,
2010,7065,0,4,40341,1010,M,
2010,7066,0,3,40341,730,F,
2010,7067,0,3,40341,680,F,
2010,7068,0,3,40341,790,F,100000
2010,7069,0,3,40342,730,F,
2010,7070,0,3,40342,760,F,
2010,7071,0,3,40342,740,F,
2010,7072,3,3,40342,700,F,054553
2010,7073,0,3,40342,830,F,
2010,7074,0,4,40342,880,F,
2010,7075,0,3,40342,750,F,
2010,7076,0,3,40342,870,M,
2010,7077,0,4,40342,900,M,
2010,7079,0,3,40342,650,F,
2010,7080,0,4,40342,1020,M,
2010,7081,0,3,40342,840,M,200000
2010,7082,0,3,40344,756,F,
2010,7083,0,3,40345,770,F,
2010,7084,0,3,40345,770,F,
2010,7085,0,4,40345,950,M,
2010,7086,0,3,40345,820,F,
2010,7087,0,3,40346,895,M,
2010,7089,0,3,40347,850,M,
2010,7090,0,3,40347,690,F,
2010,7091,0,3,40345,770,F,
2010,7092,0,3,40345,690,F,
2010,7093,0,3,40347,740,F,
2010,7095,0,3,40348,790,F,
2010,7096,0,3,40348,800,F,
2010,7097,0,3,40348,740,F,
2010,7098,0,3,40348,742,F,
2010,7099,0,3,40348,660,F,
2010,7100,0,0,40348,775,F,
2010,7101,0,4,40348,865,F,
2010,7102,0,3,40348,737,F,
2010,7103,0,3,40348,729,F,
2010,7105,0,4,40348,833,F,
2010,7106,0,3,40348,799,M,
2010,7107,0,2,40349,538,M,
2010,7110,3,3,40350,845,M,054608
2010,7111,0,3,40350,757,F,
2010,7112,0,3,40350,731,F,
2010,7113,0,3,40351,660,F,
2010,7114,0,3,40351,720,F,
2010,7115,0,3,40351,780,F,100000
2010,7116,0,4,40351,821,F,
2010,7117,0,3,40351,730,F,
2010,7118,0,4,40351,900,F,
2010,7119,0,4,40351,1027,M,
2010,7120,3,3,40352,764,F,054609
2010,7121,3,3,40352,799,M,054609
2010,7122,0,3,40353,730,F,
2010,7123,0,4,40353,929,M,
2010,7124,0,0,40353,615,F,
2010,7125,0,0,40353,718,M,
2010,7126,0,4,40353,850,F,
2010,7127,0,3,40354,755,F,
2010,7130,0,4,40354,800,F,
2010,7131,3,3,40356,830,M,054608
2010,7132,0,3,40356,757,F,
2010,7133,0,3,40356,683,F,200000
2010,7134,0,0,40356,928,M,
2010,7135,0,4,40356,913,M,
2010,7136,0,3,40356,781,F,
2010,7137,0,3,40356,742,F,
2010,7138,0,4,40356,921,M,
2010,7139,0,4,40356,895,F,
2010,7140,0,3,40356,780,F,
2010,7141,0,3,40356,667,F,
2010,7143,0,3,40356,733,F,
2010,7145,0,3,40357,660,F,
2010,7146,0,3,40357,730,F,
2010,7147,0,3,40357,732,F,
2010,7148,0,3,40357,710,F,
2010,7149,3,3,40357,720,F,054553
2010,7151,0,3,40357,809,F,
2010,7152,0,3,40357,687,F,
2010,7153,0,3,40357,727,F,100000
2010,7154,0,3,40359,836,M,
2010,7155,0,0,40359,940,F,
2010,7156,0,3,40359,690,F,
2010,7157,0,3,40359,785,F,
2010,7158,0,3,40359,760,F,
2010,7159,0,3,40359,705,F,
2010,7160,0,3,40359,710,F,
2010,7161,0,3,40359,665,F,
2010,7162,0,3,40360,790,F,
2010,7163,0,0,40360,750,F,
2010,7164,0,3,40360,730,F,
2010,7165,0,3,40360,840,M,
2010,7166,0,3,40360,680,F,
2010,7167,3,3,40360,750,F,054607
2010,7168,0,3,40360,705,F,
2010,7169,0,3,40360,685,F,
2010,7170,0,3,40360,720,F,
2010,7172,0,3,40360,780,F,
2010,7173,0,3,40360,695,F,
2010,7174,0,3,40360,854,M,
2010,7177,0,4,40360,795,F,100000
2010,7178,0,3,40360,655,F,
2010,7179,3,3,40360,750,F,054554
2010,7180,3,3,40361,837,M,054610
2010,7181,0,0,40362,885,M,
2010,7182,0,4,40362,912,M,
2010,7183,0,0,40362,873,M,
2010,7184,0,4,40362,947,F,
2010,7185,3,3,40362,787,M,054553
2010,7186,0,3,40362,741,F,
2010,7187,0,3,40363,894,M,
2010,7188,3,3,40363,761,F,054610
2010,7189,3,3,40363,804,M,054607
2010,7190,0,4,40363,917,F,
2010,7191,0,3,40363,752,F,
2010,7192,0,3,40363,781,F,
2010,7193,0,3,40363,817,F,
2010,7194,3,3,40363,703,F,054610
2010,7195,0,3,40363,692,F,
2010,7196,0,4,40363,968,M,
2010,7197,0,3,40363,747,F,
2010,7198,0,3,40363,729,F,
2010,7199,0,3,40363,815,F,
2010,7200,0,3,40363,671,F,
2010,7201,0,3,40363,767,F,
2010,7202,0,3,40363,742,F,
2010,7203,0,4,40363,911,M,
2010,7204,0,3,40363,711,F,
2010,7205,3,3,40363,704,F,054553
2010,7206,0,3,40363,637,F,
2010,7207,0,3,40363,703,F,
2010,7208,0,3,40363,774,F,
2010,7209,0,3,40363,824,F,
2010,7210,0,3,40363,713,F,
2010,7211,4,3,40363,833,F,052492
2010,7212,0,3,40363,786,F,
2010,7213,0,3,40363,862,M,
2010,7214,3,3,40363,739,F,054610
2010,7216,0,3,40363,807,F,
2010,7217,3,3,40363,692,F,054610
2010,7218,0,3,40363,740,F,
2010,7219,0,3,40363,768,F,
2010,7220,0,4,40364,9999,M,
2010,7223,0,3,40365,829,M,
2010,7224,0,4,40365,870,F,
2010,7225,0,3,40365,750,F,
2010,7226,0,3,40365,770,F,100000
2010,7227,0,3,40365,780,F,
2010,7228,0,2,40365,434,M,100000
2010,7229,0,3,40365,725,F,
2010,7231,0,4,40366,980,M,
2010,7232,0,3,40366,760,F,
2010,7233,0,3,40366,680,F,
2010,7234,0,4,40366,990,M,
2010,7236,0,0,40366,590,F,
2010,7237,0,3,40366,740,F,
2010,7239,0,3,40366,740,F,
2010,7240,0,3,40366,720,F,
2010,7242,0,3,40366,730,F,
2010,7243,0,3,40366,860,M,
2010,7244,0,3,40366,668,F,
2010,7245,0,3,40366,692,F,
2010,7247,3,3,40366,745,F,068009
2010,7248,0,3,40366,664,F,
2010,7250,0,3,40366,738,F,
2010,7252,0,3,40366,706,F,
2010,7253,0,3,40366,757,F,
2010,7254,0,4,40366,905,F,
2010,7255,0,3,40366,771,F,
2010,7256,0,3,40366,749,F,
2010,7259,0,3,40366,770,F,
2010,7260,0,3,40366,839,F,
2010,7261,0,3,40366,852,F,
2010,7262,0,3,40367,794,M,
2010,7263,3,3,40368,680,F,054609
2010,7264,3,3,40368,810,M,054607
2010,7265,3,3,40368,720,F,054605
2010,7266,0,3,40368,725,F,
2010,7267,0,3,40368,740,F,
2010,7268,0,3,40368,700,F,
2010,7269,3,3,40368,790,M,054607
2010,7270,0,3,40368,680,F,
2010,7271,0,3,40369,645,F,
2010,7272,0,4,40369,959,M,
2010,7273,3,3,40369,710,F,054607
2010,7274,0,4,40369,935,F,
2010,7275,0,4,40369,795,F,
2010,7276,0,3,40369,775,F,
2010,7278,0,3,40369,725,F,
2010,7280,3,3,40369,685,F,054604
2010,7281,0,3,40369,700,F,
2010,7282,0,3,40369,680,F,
2010,7283,0,3,40369,782,F,
2010,7284,3,3,40369,670,F,054554
2010,7286,0,4,40369,820,F,
2010,7287,0,3,40369,650,F,100000
2010,7288,0,4,40370,907,M,
2010,7289,0,3,40371,765,M,
2010,7291,0,0,40371,722,F,
2010,7292,0,3,40371,794,M,
2010,7293,0,4,40371,705,M,
2010,7294,4,3,40371,790,F,052368
2010,7296,0,3,40372,680,F,
2010,7297,0,3,40372,770,F,
2010,7298,3,3,40372,590,F,054554
2010,7299,0,3,40372,710,F,100000
2010,7300,0,3,40372,800,F,
2010,7301,0,3,40372,650,F,
2010,7302,0,3,40372,870,M,
2010,7303,0,3,40372,740,F,
2010,7305,3,3,40372,870,M,054553
2010,7306,0,3,40372,762,F,
2010,7307,3,3,40372,648,F,054608
2010,7308,0,3,40372,710,F,
2010,7309,0,3,40372,713,F,
2010,7310,3,3,40372,707,F,054554
2010,7311,0,3,40372,687,F,
2010,7312,0,4,40372,946,M,
2010,7313,0,3,40372,802,F,
2010,7314,0,3,40372,749,F,
2010,7316,3,0,40373,710,F,054608
2010,7319,0,2,40374,509,M,
2010,7321,0,3,40374,711,M,
2010,7322,0,3,40374,640,F,
2010,7323,0,3,40375,705,F,
2010,7324,0,3,40375,715,F,
2010,7325,0,3,40375,793,M,
2010,7326,0,3,40375,605,F,100000
2010,7327,0,3,40375,765,F,
2010,7329,0,3,40375,823,M,
2010,7330,0,3,40375,735,F,
2010,7331,0,3,40375,695,F,
2010,7332,3,3,40375,730,F,054553
2010,7333,0,0,40375,740,F,
2010,7334,0,3,40375,630,F,
2010,7335,0,3,40375,695,F,
2010,7336,0,3,40375,820,F,
2010,7338,0,3,40375,740,F,
2010,7340,0,3,40375,755,F,
2010,7341,3,3,40375,725,F,054553
2010,7342,0,0,40375,695,F,
2010,7343,0,3,40377,864,M,
2010,7344,0,3,40377,680,F,
2010,7345,0,3,40375,750,F,
2010,7349,0,3,40375,653,F,
2010,7350,3,0,40377,730,F,054554
2010,7351,3,3,40377,745,F,054610
2010,7352,0,3,40378,731,F,100000
2010,7353,0,3,40378,679,F,
2010,7356,0,3,40378,772,F,
2010,7357,0,3,40378,674,F,
2010,7358,0,3,40378,758,M,
2010,7359,3,3,40378,730,F,054605
2010,7360,0,3,40378,725,F,
2010,7361,0,3,40378,770,F,
2010,7364,3,3,40380,670,F,054610
2010,7365,0,3,40380,765,F,
2010,7366,0,3,40381,683,F,
2010,7367,0,3,40381,792,F,
2010,7369,0,3,40381,687,F,
2010,7370,0,3,40381,779,F,
2010,7371,0,3,40381,781,F,
2010,7372,0,3,40381,749,F,100000
2010,7373,0,2,40381,608,M,100000
2010,7374,0,4,40381,873,F,
2010,7375,0,3,40381,734,F,
2010,7378,0,3,40381,761,F,
2010,7379,0,3,40381,699,F,
2010,7382,0,3,40381,810,F,
2010,7383,0,3,40382,855,M,
2010,7384,0,3,40383,710,F,
2010,7385,0,3,40383,738,F,
2010,7386,0,3,40383,650,F,
2010,7387,0,3,40383,670,F,
2010,7388,0,3,40384,759,F,
2010,7389,0,3,40384,768,F,
2010,7391,0,4,40384,881,F,
2010,7392,0,4,40384,820,F,
2010,7393,0,3,40384,788,F,
2010,7394,0,0,40384,672,F,
2010,7395,3,3,40384,633,F,054606
2010,7396,3,3,40384,763,M,054607
2010,7397,0,3,40384,716,F,
2010,7398,0,3,40384,746,F,100000
2010,7400,3,3,40384,722,F,054610
2010,7401,0,3,40384,713,F,
2010,7402,3,3,40384,824,F,054607
2010,7403,0,0,40386,845,M,
2010,7404,0,0,40386,928,M,
2010,7405,0,4,40386,890,F,
2010,7406,3,3,40387,650,F,054609
2010,7407,0,3,40387,711,F,
2010,7408,0,3,40387,745,F,
2010,7410,0,3,40389,740,F,
2010,7411,0,4,40389,795,F,
2010,7412,0,3,40389,675,F,
2010,7414,0,3,40390,702,F,
2010,7415,0,3,40390,690,F,100000
2010,7417,0,3,40390,755,F,
2010,7420,0,3,40393,732,F,
2010,7421,0,0,40393,726,F,
2010,7423,0,3,40393,811,F,
2010,7424,0,3,40394,860,M,
2010,7425,0,3,40396,710,F,
2010,7427,3,3,40397,738,F,062474
2010,7428,0,3,40399,710,F,
2010,7429,0,3,40399,720,F,
2010,7430,0,3,40399,770,F,
2010,7431,0,3,40401,732,F,
2010,7433,0,3,40401,753,F,
2010,7434,0,3,40402,672,F,200000
2010,7435,3,3,40402,670,F,054605
2010,7437,0,3,40405,789,F,
2010,7438,3,3,40410,756,M,062474
2010,7439,3,3,40414,695,F,054606
2011,5010,0,4,40709,767,F,
2011,5011,0,3,40709,681,F,
2011,5016,0,3,40712,680,F,
2011,5017,0,3,40714,715,F,
2011,5018,0,3,40715,690,F,
2011,5020,0,3,40717,740,F,
2011,5021,0,4,40718,9999,M,
2011,5022,0,3,40718,9999,M,
2011,5025,0,4,40720,900,F,
2011,5027,0,3,40721,708,F,
2011,5028,3,3,40721,855,F,054026
2011,5029,0,4,40721,740,F,
2011,5030,0,2,40721,9999,F,300000
2011,5031,0,3,40721,736,F,
2011,5032,0,4,40721,950,M,
2011,5033,0,3,40723,748,F,
2011,5034,0,4,40723,752,F,
2011,5035,0,4,40724,961,M,
2011,5039,0,3,40724,790,F,
2011,5040,0,3,40724,794,F,
2011,5041,0,3,40724,770,F,
2011,5042,0,3,40727,745,F,
2011,5043,0,3,40727,775,F,
2011,5044,0,3,40727,690,F,
2011,5045,0,3,40727,782,F,
2011,5047,0,4,40727,1020,M,
2011,5048,0,3,40727,700,F,
2011,5049,0,3,40727,9999,F,
2011,5050,0,3,40727,720,F,
2011,5051,0,2,40729,653,M,
2011,5053,0,3,40730,780,F,
2011,5054,0,3,40730,876,M,
2011,5056,0,3,40730,705,F,
2011,5057,0,3,40730,710,F,
2011,5058,2,2,40730,589,F,054165
2011,5060,0,3,40732,762,F,
2011,5061,0,3,40733,780,F,
2011,5062,0,3,40733,727,F,
2011,5064,0,3,40733,710,F,
2011,5066,0,3,40733,705,F,
2011,5067,0,3,40733,806,M,
2011,5068,0,3,40733,800,M,
2011,5069,0,3,40733,755,F,
2011,5070,0,3,40733,830,M,
2011,5071,0,3,40733,740,F,
2011,5072,0,3,40733,760,F,
2011,5074,0,3,40733,860,F,
2011,5075,0,4,40736,1049,M,
2011,5077,0,3,40736,750,F,
2011,5078,0,3,40736,730,F,
2011,5079,0,3,40736,755,F,
2011,5080,0,4,40737,945,M,
2011,5081,0,3,40738,742,F,
2011,5082,0,3,40739,748,F,
2011,5083,0,3,40739,724,F,
2011,5084,0,3,40739,742,F,
2011,5085,0,3,40739,740,F,
2011,5086,0,3,40739,718,F,
2011,5087,0,3,40739,734,F,
2011,5089,0,3,40739,630,F,
2011,5090,0,3,40739,620,F,
2011,5092,0,3,40739,698,F,
2011,5093,0,3,40740,825,M,
2011,5094,0,4,40741,930,M,
2011,5095,0,2,40742,645,M,
2011,5097,0,3,40742,762,F,100000
2011,5098,0,3,40742,750,F,
2011,5099,2,2,40742,505,F,054988
2011,5100,0,3,40742,748,F,
2011,5101,0,3,40742,780,F,
2011,5102,0,3,40742,749,F,100000
2011,5104,0,3,40744,706,F,
2011,5105,0,3,40745,710,F,
2011,5106,0,3,40745,835,F,
2011,5109,0,3,40745,9999,F,
2011,5111,0,2,40745,604,M,
2011,5112,0,3,40745,715,F,
2011,5113,0,4,40745,790,F,
2011,5114,0,3,40745,675,F,
2011,5115,0,3,40745,785,F,
2011,5117,0,3,40745,760,F,
2011,5118,0,3,40745,710,F,
2011,5119,0,3,40745,700,F,
2011,5120,0,4,40747,896,F,
2011,5123,0,3,40748,720,F,100000
2011,5124,3,3,40748,653,F,054028
2011,5126,2,0,40751,560,F,054170
2011,5127,0,3,40751,735,F,
2011,5128,0,3,40751,708,F,
2011,5129,0,3,40751,762,F,
2011,5131,0,2,40753,590,M,
2011,5132,0,2,40754,620,M,
2011,5135,0,3,40754,695,F,
2011,5136,0,3,40754,708,F,
2011,5141,0,3,40757,770,F,
2011,5142,0,2,40758,520,M,
2011,5148,0,2,40763,595,F,100000
2011,5150,0,3,40769,655,F,
2011,7001,0,3,40667,768,F,
2011,7003,0,3,40691,740,F,100000
2011,7004,0,3,40694,789,F,
2011,7005,0,4,40697,889,M,
2011,7007,0,4,40700,815,F,
2011,7008,0,3,40706,800,F,
2011,7009,0,4,40709,1071,M,
2011,7010,0,3,40709,794,F,
2011,7011,0,4,40711,900,M,
2011,7012,0,4,40712,881,F,
2011,7013,0,4,40714,895,F,
2011,7014,3,3,40715,683,F,054172
2011,7016,0,3,40715,739,F,
2011,7017,0,3,40716,840,M,
2011,7018,0,3,40718,815,F,
2011,7019,0,3,40718,865,F,
2011,7020,0,3,40718,789,F,
2011,7022,0,3,40720,850,M,
2011,7023,0,3,40721,744,F,
2011,7024,0,3,40721,771,F,
2011,7025,0,3,40721,9999,M,
2011,7026,0,3,40721,810,M,
2011,7027,0,4,40721,9999,M,
2011,7028,0,3,40721,755,F,
2011,7029,0,4,40721,9999,M,
2011,7030,0,3,40721,835,F,
2011,7032,0,2,40723,495,M,
2011,7033,0,3,40723,750,F,
2011,7034,0,3,40724,770,F,
2011,7035,0,3,40724,720,F,
2011,7037,0,3,40724,770,F,
2011,7038,0,3,40724,740,F,
2011,7039,0,3,40724,790,F,
2011,7040,0,3,40724,700,F,100000
2011,7042,0,4,40726,950,M,
2011,7043,0,3,40726,862,M,
2011,7044,0,3,40726,895,M,
2011,7045,0,4,40726,914,M,
2011,7046,0,3,40726,732,F,
2011,7047,0,3,40727,810,F,
2011,7048,0,3,40727,740,F,
2011,7049,0,4,40727,894,M,
2011,7050,0,3,40727,705,F,
2011,7051,0,3,40727,727,F,
2011,7052,0,3,40727,692,F,
2011,7053,0,3,40727,738,F,
2011,7054,0,3,40727,770,F,
2011,7055,0,3,40727,761,F,
2011,7056,0,3,40727,689,F,
2011,7057,0,3,40729,722,F,
2011,7058,0,0,40729,783,F,
2011,7059,0,3,40730,690,F,
2011,7060,0,4,40730,840,F,
2011,7061,3,3,40730,650,F,054028
2011,7063,0,4,40730,850,F,
2011,7065,0,4,40732,795,F,
2011,7066,0,3,40732,765,F,
2011,7067,0,3,40733,885,M,
2011,7068,0,3,40733,760,F,
2011,7069,0,3,40733,680,F,
2011,7070,0,3,40733,654,F,
2011,7072,0,3,40733,815,F,
2011,7074,0,4,40735,1021,M,
2011,7075,0,4,40735,905,M,
2011,7076,0,4,40735,950,M,
2011,7077,0,2,40735,609,M,
2011,7078,0,3,40735,846,M,
2011,7079,0,4,40736,950,M,
2011,7080,0,3,40736,680,M,
2011,7081,0,3,40736,810,F,
2011,7082,2,2,40736,610,F,054988
2011,7083,0,4,40736,850,F,
2011,7084,0,3,40736,710,F,
2011,7085,0,0,40736,743,F,
2011,7087,0,3,40736,729,F,
2011,7088,0,4,40736,769,F,
2011,7089,0,3,40736,773,F,
2011,7090,0,3,40736,720,F,
2011,7091,0,3,40736,739,F,
2011,7092,0,3,40736,768,F,
2011,7093,0,4,40737,911,M,
2011,7096,0,3,40738,680,F,
2011,7097,0,0,40738,480,M,100000
2011,7098,0,3,40739,690,F,
2011,7099,0,3,40739,770,F,
2011,7100,0,3,40739,710,F,
2011,7102,0,3,40739,770,F,
2011,7103,0,4,40739,750,F,
2011,7104,0,3,40739,770,F,
2011,7106,0,3,40739,710,F,
2011,7107,0,4,40739,795,F,
2011,7108,0,3,40739,850,F,
2011,7109,0,3,40739,790,F,
2011,7110,0,3,40739,810,F,
2011,7111,2,3,40740,670,M,054166
2011,7112,0,2,40740,503,M,
2011,7114,0,3,40742,725,F,
2011,7115,0,3,40742,825,F,
2011,7117,0,3,40742,715,F,
2011,7118,0,3,40742,790,F,
2011,7119,0,3,40742,740,F,
2011,7120,0,3,40742,750,F,
2011,7121,0,3,40742,780,F,
2011,7122,0,3,40742,800,F,
2011,7123,0,3,40744,730,F,
2011,7124,0,3,40744,780,F,
2011,7125,0,3,40745,750,F,
2011,7126,0,3,40745,670,F,
2011,7127,0,2,40745,590,F,100000
2011,7128,0,3,40745,640,F,
2011,7129,0,3,40745,890,M,
2011,7130,0,3,40745,800,F,
2011,7131,4,3,40745,750,M,054608
2011,7132,0,2,40745,620,F,
2011,7133,0,3,40745,790,F,
2011,7134,0,3,40745,800,F,
2011,7136,0,3,40745,770,F,
2011,7137,0,3,40745,700,F,
2011,7138,0,3,40745,800,F,
2011,7140,0,3,40748,745,F,
2011,7144,0,3,40748,752,F,
2011,7145,0,2,40748,597,F,
2011,7146,3,3,40748,680,F,054028
2011,7147,0,3,40748,844,F,
2011,7149,0,3,40748,661,F,
2011,7151,2,2,40748,617,F,054988
2011,7152,0,2,40748,585,F,
2011,7154,0,3,40748,759,F,
2011,7155,0,2,40748,570,M,100000
2011,7157,0,2,40750,602,F,
2011,7158,0,3,40750,840,F,
2011,7160,0,3,40751,740,F,
2011,7161,0,3,40751,860,F,
2011,7162,0,2,40751,630,F,
2011,7163,2,2,40751,620,F,054170
2011,7165,0,3,40751,700,F,
2011,7167,0,4,40753,981,M,
2011,7168,0,3,40753,765,F,
2011,7169,0,2,40754,570,F,100000
2011,7170,0,3,40754,770,F,
2011,7173,0,3,40754,750,F,
2011,7174,2,2,40754,620,F,054988
2011,7175,0,3,40754,730,F,
2011,7176,0,3,40754,740,F,
2011,7179,0,2,40739,595,M,100000
2011,7184,0,3,40759,789,F,
2011,7186,2,2,40759,590,F,054087
2011,7187,0,2,40760,600,F,
2011,7190,0,2,40762,545,F,
2011,7191,0,3,40763,745,F,
